pointer,MG693176,MN832787,MT734809,MZ218053,MZ218054
2170,27.27272727,18.91891892,34.7826087,9.89010989,8
2171,22.72727273,21.62162162,34.7826087,8.791208791,8
2172,22.72727273,21.62162162,34.7826087,9.89010989,9
2173,18.18181818,21.62162162,30.43478261,9.89010989,9
2174,18.18181818,21.62162162,30.43478261,8.791208791,8
2175,19.04761905,22.22222222,27.27272727,8.791208791,8
2176,20,22.85714286,28.57142857,8.791208791,8
2177,20,23.52941176,28.57142857,8.791208791,8
2178,20,24.24242424,28.57142857,8.791208791,8
2179,20,25,28.57142857,8.791208791,8
2180,20,25.80645161,28.57142857,8.791208791,8
2181,20,26.66666667,28.57142857,8.791208791,8
2182,20,27.5862069,28.57142857,8.791208791,8
2183,20,28.57142857,28.57142857,8.791208791,8
2184,20,29.62962963,28.57142857,8.791208791,8
2185,20,30.76923077,28.57142857,8.791208791,8
2186,20,32,28.57142857,8.791208791,8
2187,20,33.33333333,28.57142857,8.791208791,8
2188,20,34.7826087,28.57142857,8.791208791,8
2189,20,36.36363636,28.57142857,8.791208791,8
2190,20,38.0952381,28.57142857,8.791208791,8
2191,20,38.0952381,28.57142857,8.695652174,8
2192,20,38.0952381,28.57142857,8.602150538,8
2193,20,38.0952381,28.57142857,8.510638298,8
2194,20,38.0952381,28.57142857,8.421052632,8
2195,20,38.0952381,28.57142857,8.333333333,8
2196,20,38.0952381,28.57142857,8.24742268,8
2197,20,38.0952381,28.57142857,8.163265306,8
2198,20,38.0952381,28.57142857,8.080808081,8
2199,20,38.0952381,28.57142857,8,8
2200,20,38.0952381,28.57142857,8,8
2201,23.80952381,36.36363636,27.27272727,9,9
2202,22.72727273,34.7826087,26.08695652,9,9
2203,26.08695652,33.33333333,25,9,9
2204,25,36,28,9,9
2205,24,38.46153846,30.76923077,9,9
2206,26.92307692,40.74074074,29.62962963,9,9
2207,29.62962963,39.28571429,28.57142857,9,9
2208,28.57142857,41.37931034,27.5862069,9,9
2209,27.5862069,40,30,9,9
2210,30,41.93548387,29.03225806,9,9
2211,32.25806452,40.625,31.25,9,9
2212,31.25,39.39393939,30.3030303,9,9
2213,30.3030303,38.23529412,29.41176471,9,9
2214,29.41176471,37.14285714,28.57142857,9,9
2215,31.42857143,36.11111111,27.77777778,9,9
2216,30.55555556,35.13513514,27.02702703,9,9
2217,29.72972973,36.84210526,26.31578947,9,9
2218,28.94736842,35.8974359,25.64102564,9,9
2219,28.20512821,37.5,27.5,9,9
2220,27.5,36.58536585,29.26829268,9,9
2221,29.26829268,38.0952381,30.95238095,9,9
2222,28.57142857,39.53488372,32.55813953,9,9
2223,27.90697674,40.90909091,34.09090909,9,9
2224,27.27272727,40,35.55555556,9,9
2225,26.66666667,39.13043478,36.95652174,9,9
2226,28.26086957,38.29787234,36.17021277,9,9
2227,27.65957447,37.5,35.41666667,9,9
2228,27.08333333,38.7755102,36.73469388,9,9
2229,26.53061224,40,36,9,9
2230,28,39.21568627,35.29411765,9,9
2231,27.45098039,40.38461538,36.53846154,9,9
2232,26.92307692,41.50943396,35.8490566,9,9
2233,28.30188679,40.74074074,37.03703704,10,10
2234,29.62962963,41.81818182,38.18181818,11,11
2235,29.09090909,42.85714286,37.5,11,11
2236,30.35714286,43.85964912,38.59649123,12,12
2237,29.8245614,44.82758621,39.65517241,13,13
2238,31.03448276,44.06779661,40.6779661,13,13
2239,32.20338983,45,41.66666667,14,14
2240,33.33333333,45.90163934,42.62295082,15,15
2241,32.78688525,45.16129032,41.93548387,15,15
2242,33.87096774,44.44444444,41.26984127,15,15
2243,33.33333333,45.3125,42.1875,15,15
2244,32.8125,44.61538462,41.53846154,16,15
2245,32.30769231,43.93939394,40.90909091,16,15
2246,31.81818182,44.7761194,40.29850746,17,16
2247,31.34328358,44.11764706,39.70588235,17,16
2248,30.88235294,43.47826087,39.13043478,17,16
2249,30.43478261,42.85714286,38.57142857,17,16
2250,30,42.25352113,39.43661972,17,16
2251,30.98591549,43.05555556,40.27777778,18,17
2252,31.94444444,43.83561644,41.09589041,19,18
2253,31.50684932,43.24324324,40.54054054,19,18
2254,32.43243243,43.24324324,40.54054054,20,19
2255,32.43243243,44.59459459,41.89189189,20,19
2256,33.78378378,45.94594595,41.89189189,21,20
2257,32.43243243,45.94594595,43.24324324,21,20
2258,31.08108108,44.59459459,43.24324324,21,20
2259,31.08108108,44.59459459,43.24324324,21,20
2260,31.08108108,44.59459459,44.59459459,22,21
2261,29.72972973,44.59459459,44.59459459,21,20
2262,29.72972973,44.59459459,44.59459459,21,20
2263,29.72972973,45.94594595,44.59459459,21,20
2264,29.72972973,47.2972973,45.94594595,21,20
2265,31.08108108,47.2972973,44.59459459,20,19
2266,32.43243243,47.2972973,44.59459459,20,19
2267,33.78378378,48.64864865,45.94594595,21,20
2268,33.78378378,48.64864865,44.59459459,20,19
2269,35.13513514,48.64864865,43.24324324,20,19
2270,36.48648649,50,41.89189189,20,19
2271,37.83783784,50,41.89189189,20,19
2272,39.18918919,51.35135135,43.24324324,20,19
2273,40.54054054,51.35135135,44.59459459,21,20
2274,40.54054054,51.35135135,44.59459459,22,21
2275,41.33333333,50.66666667,44,23,22
2276,40.78947368,51.31578947,44.73684211,23,22
2277,40.25974026,50.64935065,44.15584416,23,23
2278,41.02564103,50,43.58974359,23,23
2279,41.7721519,49.36708861,43.03797468,24,24
2280,42.5,50,42.5,24,24
2281,43.20987654,50.61728395,43.20987654,24,24
2282,43.90243902,50,42.68292683,24,24
2283,43.37349398,49.39759036,42.1686747,24,24
2284,42.85714286,50,42.85714286,24,24
2285,43.52941176,49.41176471,43.52941176,24,24
2286,43.02325581,48.8372093,43.02325581,24,24
2287,42.52873563,48.27586207,42.52873563,24,24
2288,42.04545455,48.27586207,42.52873563,24.24242424,24.24242424
2289,41.57303371,48.27586207,42.52873563,24.48979592,24.48979592
2290,41.11111111,48.27586207,42.52873563,24.74226804,24.74226804
2291,40.65934066,48.27586207,42.04545455,25,25
2292,40.2173913,48.27586207,41.57303371,25.26315789,25.26315789
2293,39.78494624,48.27586207,41.11111111,25.53191489,25.53191489
2294,39.36170213,48.27586207,40.65934066,25.80645161,25.80645161
2295,38.94736842,48.27586207,40.2173913,26.08695652,26.08695652
2296,38.54166667,48.27586207,39.78494624,26.37362637,26.37362637
2297,38.1443299,48.27586207,39.36170213,26.66666667,26.66666667
2298,37.75510204,48.27586207,38.94736842,26.96629213,26.96629213
2299,37.37373737,48.27586207,38.54166667,27.27272727,27.27272727
2300,37,47.72727273,38.1443299,27.27272727,27.27272727
2301,36,47.72727273,38.1443299,26.13636364,26.13636364
2302,36,47.72727273,38.1443299,26.13636364,26.13636364
2303,35,47.72727273,38.1443299,26.13636364,26.13636364
2304,35,46.59090909,37.11340206,26.13636364,26.13636364
2305,35,45.45454545,36.08247423,26.13636364,26.13636364
2306,34,44.31818182,36.08247423,26.13636364,26.13636364
2307,33,44.31818182,36.08247423,26.13636364,26.13636364
2308,33,43.18181818,36.08247423,26.13636364,26.13636364
2309,33,43.18181818,35.05154639,26.13636364,26.13636364
2310,32,42.04545455,35.05154639,26.13636364,26.13636364
2311,31,42.04545455,34.02061856,26.13636364,26.13636364
2312,31.31313131,42.04545455,34.02061856,26.43678161,26.43678161
2313,31.63265306,42.04545455,34.02061856,26.74418605,26.74418605
2314,31.95876289,42.04545455,34.02061856,27.05882353,27.05882353
2315,31.25,42.04545455,34.02061856,27.38095238,27.38095238
2316,31.57894737,42.04545455,34.02061856,27.71084337,27.71084337
2317,31.91489362,40.90909091,34.02061856,28.04878049,28.04878049
2318,32.25806452,40.90909091,34.02061856,28.39506173,28.39506173
2319,32.60869565,39.77272727,32.98969072,28.75,28.75
2320,32.96703297,39.77272727,31.95876289,29.11392405,29.11392405
2321,32.22222222,38.63636364,30.92783505,29.48717949,29.48717949
2322,32.58426966,37.5,29.89690722,29.87012987,29.87012987
2323,32.95454545,36.36363636,28.86597938,30.26315789,30.26315789
2324,33.33333333,36.36363636,27.83505155,30.66666667,30.66666667
2325,33.72093023,36.36363636,26.80412371,31.08108108,31.08108108
2326,32.94117647,36.36363636,26.80412371,31.50684932,31.50684932
2327,33.33333333,36.36363636,26.80412371,31.94444444,31.94444444
2328,33.73493976,35.22727273,25.77319588,32.3943662,32.3943662
2329,34.14634146,34.09090909,25.77319588,32.85714286,32.85714286
2330,33.33333333,34.09090909,25.77319588,33.33333333,33.33333333
2331,33.75,32.95454545,24.74226804,33.82352941,33.82352941
2332,34.17721519,31.81818182,24.74226804,34.32835821,34.32835821
2333,33.33333333,31.81818182,23.71134021,33.33333333,33.33333333
2334,32.46753247,30.68181818,22.68041237,32.30769231,32.30769231
2335,32.89473684,29.54545455,22.68041237,32.8125,32.8125
2336,32,28.40909091,21.64948454,31.74603175,31.74603175
2337,32.43243243,27.27272727,20.6185567,30.64516129,30.64516129
2338,31.50684932,27.27272727,19.58762887,31.14754098,31.14754098
2339,30.55555556,26.13636364,18.55670103,30,30
2340,29.57746479,25,17.5257732,28.81355932,28.81355932
2341,30,25,17.5257732,29.31034483,29.31034483
2342,28.98550725,25,17.5257732,29.8245614,29.8245614
2343,29.41176471,23.86363636,16.49484536,30.35714286,30.35714286
2344,29.85074627,23.86363636,16.49484536,29.09090909,30.90909091
2345,29.85074627,23.86363636,16.49484536,29.09090909,30.90909091
2346,29.85074627,22.72727273,16.49484536,27.27272727,29.09090909
2347,29.85074627,22.72727273,16.49484536,27.27272727,29.09090909
2348,29.85074627,22.72727273,16.49484536,27.27272727,29.09090909
2349,29.85074627,22.72727273,16.49484536,27.27272727,29.09090909
2350,31.34328358,22.72727273,15.46391753,29.09090909,30.90909091
2351,31.34328358,22.72727273,15.46391753,27.27272727,29.09090909
2352,31.34328358,22.72727273,14.43298969,27.27272727,29.09090909
2353,32.8358209,22.72727273,14.43298969,27.27272727,29.09090909
2354,32.8358209,23.86363636,14.43298969,27.27272727,29.09090909
2355,32.8358209,23.86363636,13.40206186,29.09090909,30.90909091
2356,32.8358209,23.86363636,13.40206186,27.27272727,29.09090909
2357,34.32835821,23.86363636,12.37113402,29.09090909,30.90909091
2358,35.82089552,23.86363636,12.37113402,29.09090909,29.09090909
2359,37.31343284,25,13.40206186,29.09090909,29.09090909
2360,38.80597015,26.13636364,13.40206186,29.09090909,29.09090909
2361,40.29850746,26.13636364,13.40206186,30.90909091,30.90909091
2362,41.79104478,26.13636364,14.43298969,30.90909091,30.90909091
2363,41.79104478,25,15.46391753,32.72727273,32.72727273
2364,41.79104478,23.86363636,14.43298969,32.72727273,32.72727273
2365,41.79104478,23.86363636,15.46391753,34.54545455,34.54545455
2366,41.79104478,23.86363636,15.46391753,34.54545455,34.54545455
2367,40.29850746,22.72727273,15.46391753,34.54545455,32.72727273
2368,41.79104478,22.72727273,16.49484536,36.36363636,34.54545455
2369,41.79104478,21.59090909,17.5257732,38.18181818,36.36363636
2370,40.29850746,21.59090909,17.5257732,38.18181818,34.54545455
2371,40.29850746,21.59090909,17.5257732,38.18181818,34.54545455
2372,40.29850746,21.59090909,16.49484536,36.36363636,32.72727273
2373,38.80597015,20.45454545,15.46391753,34.54545455,30.90909091
2374,40.29850746,21.59090909,15.46391753,32.72727273,29.09090909
2375,40.29850746,21.59090909,16.49484536,30.90909091,27.27272727
2376,41.79104478,21.59090909,15.46391753,30.90909091,27.27272727
2377,43.28358209,21.59090909,15.46391753,30.90909091,25.45454545
2378,43.28358209,22.72727273,15.46391753,30.90909091,25.45454545
2379,41.79104478,22.72727273,16.49484536,29.09090909,23.63636364
2380,41.79104478,22.72727273,16.49484536,30.90909091,25.45454545
2381,41.79104478,22.72727273,15.46391753,30.90909091,25.45454545
2382,40.29850746,22.72727273,15.46391753,30.90909091,25.45454545
2383,41.79104478,23.86363636,16.49484536,32.72727273,27.27272727
2384,42.42424242,22.98850575,15.46391753,33.33333333,27.77777778
2385,41.53846154,23.25581395,14.43298969,33.96226415,28.30188679
2386,42.1875,23.52941176,14.43298969,34.61538462,28.84615385
2387,42.85714286,23.80952381,14.43298969,35.29411765,29.41176471
2388,43.5483871,23.80952381,14.28571429,35.29411765,29.41176471
2389,44.26229508,23.80952381,14.14141414,35.29411765,29.41176471
2390,45,23.52941176,14,35.29411765,29.41176471
2391,45.76271186,23.25581395,14,35.29411765,29.41176471
2392,46.55172414,22.98850575,14,35.29411765,29.41176471
2393,47.36842105,22.72727273,14,35.29411765,29.41176471
2394,48.21428571,22.47191011,14,35.29411765,29.41176471
2395,49.09090909,22.22222222,14,35.29411765,29.41176471
2396,50,21.97802198,14,35.29411765,29.41176471
2397,50.94339623,21.73913043,14,35.29411765,29.41176471
2398,51.92307692,21.50537634,14,35.29411765,29.41176471
2399,52.94117647,21.50537634,14,35.29411765,29.41176471
2400,54,21.73913043,14,36,30
2401,55.10204082,21.97802198,14,36.73469388,30.6122449
2402,57.14285714,21.97802198,14,38.7755102,32.65306122
2403,57.14285714,23.07692308,15,38.7755102,32.65306122
2404,57.14285714,23.07692308,15,38.7755102,32.65306122
2405,59.18367347,24.17582418,16,40.81632653,34.69387755
2406,59.18367347,24.17582418,16,40.81632653,34.69387755
2407,61.2244898,24.17582418,16,42.85714286,36.73469388
2408,63.26530612,24.17582418,17,44.89795918,38.7755102
2409,65.30612245,25.27472527,18,44.89795918,38.7755102
2410,67.34693878,25.27472527,18,44.89795918,38.7755102
2411,69.3877551,25.27472527,18,46.93877551,40.81632653
2412,70,26.37362637,18,46,40
2413,70.58823529,26.37362637,18,45.09803922,39.21568627
2414,69.23076923,26.37362637,18,44.23076923,38.46153846
2415,67.9245283,26.37362637,18,43.39622642,37.73584906
2416,68.51851852,27.47252747,18,42.59259259,37.03703704
2417,67.27272727,27.47252747,18,41.81818182,36.36363636
2418,66.07142857,28.57142857,18,41.07142857,35.71428571
2419,64.9122807,28.57142857,18,40.35087719,35.0877193
2420,65.51724138,28.57142857,18,39.65517241,34.48275862
2421,64.40677966,28.57142857,18,40.6779661,35.59322034
2422,65,28.57142857,19,41.66666667,36.66666667
2423,63.93442623,29.67032967,20,40.98360656,36.06557377
2424,62.90322581,30.76923077,20,40.32258065,35.48387097
2425,61.9047619,30.76923077,20,39.68253968,34.92063492
2426,61.9047619,31.11111111,20,39.68253968,34.92063492
2427,61.9047619,31.46067416,20,39.68253968,34.92063492
2428,61.9047619,31.81818182,20,39.68253968,34.92063492
2429,61.9047619,32.18390805,20,39.68253968,34.92063492
2430,61.9047619,32.55813953,20,39.68253968,34.92063492
2431,61.9047619,32.94117647,20,39.68253968,34.92063492
2432,60.9375,32.94117647,20,39.0625,34.375
2433,60,32.94117647,20,38.46153846,33.84615385
2434,60.60606061,32.94117647,20,37.87878788,33.33333333
2435,61.19402985,34.11764706,21,38.80597015,34.32835821
2436,60.29411765,34.11764706,21,38.23529412,33.82352941
2437,60.86956522,35.29411765,22,37.68115942,33.33333333
2438,60,36.47058824,23,38.57142857,34.28571429
2439,59.15492958,36.47058824,23,38.02816901,35.21126761
2440,59.72222222,37.64705882,24,38.88888889,36.11111111
2441,58.90410959,37.64705882,25,38.35616438,35.61643836
2442,59.45945946,38.82352941,25,39.18918919,36.48648649
2443,60,40,25,40,37.33333333
2444,60.52631579,41.17647059,25,40.78947368,38.15789474
2445,60.52631579,41.17647059,25,40.78947368,38.15789474
2446,60.52631579,41.17647059,25,40.78947368,38.15789474
2447,60.52631579,42.35294118,26,40.78947368,38.15789474
2448,60.52631579,43.52941176,26,42.10526316,39.47368421
2449,61.33333333,43.52941176,26,42.66666667,40
2450,60.81081081,43.52941176,26,41.89189189,39.18918919
2451,60.2739726,42.35294118,25,42.46575342,39.7260274
2452,60.2739726,41.17647059,26,42.46575342,39.7260274
2453,60.2739726,42.35294118,27,43.83561644,41.09589041
2454,58.90410959,42.35294118,27,42.46575342,39.7260274
2455,60.2739726,42.35294118,28,42.46575342,39.7260274
2456,60.2739726,42.35294118,29,43.83561644,41.09589041
2457,58.90410959,42.35294118,30,42.46575342,41.09589041
2458,57.53424658,43.52941176,30,41.09589041,41.09589041
2459,56.16438356,42.35294118,29,39.7260274,39.7260274
2460,54.79452055,41.17647059,29,39.7260274,38.35616438
2461,54.79452055,41.17647059,29,39.7260274,38.35616438
2462,54.79452055,42.35294118,29,41.09589041,39.7260274
2463,54.79452055,42.35294118,28,41.09589041,38.35616438
2464,54.79452055,43.52941176,29,41.09589041,38.35616438
2465,54.79452055,43.52941176,29,41.09589041,38.35616438
2466,54.79452055,42.35294118,29,41.09589041,36.98630137
2467,56.16438356,42.35294118,29,41.09589041,38.35616438
2468,56.16438356,42.35294118,29,41.09589041,38.35616438
2469,56.16438356,42.35294118,28,39.7260274,36.98630137
2470,57.53424658,42.35294118,29,39.7260274,38.35616438
2471,56.16438356,42.35294118,29,41.09589041,39.7260274
2472,54.79452055,42.35294118,29,41.09589041,39.7260274
2473,56.16438356,43.52941176,30,41.09589041,39.7260274
2474,54.79452055,43.52941176,31,41.09589041,39.7260274
2475,53.42465753,43.52941176,30,42.46575342,41.09589041
2476,53.42465753,43.52941176,31,43.83561644,42.46575342
2477,52.05479452,43.52941176,32,45.20547945,43.83561644
2478,50.68493151,42.35294118,33,45.20547945,45.20547945
2479,52.05479452,43.52941176,33,46.57534247,46.57534247
2480,52.05479452,43.52941176,34,46.57534247,46.57534247
2481,50.68493151,42.35294118,35,46.57534247,46.57534247
2482,52.05479452,43.52941176,35,47.94520548,47.94520548
2483,52.05479452,43.52941176,35,47.94520548,47.94520548
2484,51.35135135,43.02325581,35,47.2972973,48.64864865
2485,52,43.67816092,36,48,49.33333333
2486,52.63157895,44.31818182,37,48.68421053,50
2487,51.94805195,44.94382022,37,48.05194805,49.35064935
2488,51.28205128,45.55555556,38,47.43589744,48.71794872
2489,50.63291139,46.15384615,38,46.83544304,48.10126582
2490,50,47.25274725,38,46.25,47.5
2491,49.38271605,48.35164835,38,46.91358025,48.14814815
2492,50,48.35164835,39,47.56097561,48.7804878
2493,49.39759036,49.45054945,39,48.19277108,49.39759036
2494,50,50.54945055,39,48.80952381,50
2495,50.58823529,51.64835165,39,48.23529412,49.41176471
2496,50,51.64835165,39,47.6744186,48.8372093
2497,50.57471264,51.64835165,39,48.27586207,49.42528736
2498,51.13636364,51.64835165,40,48.86363636,50
2499,50.56179775,51.08695652,41,48.31460674,49.43820225
2500,51.11111111,50.53763441,41,48.88888889,50
2501,51.64835165,50,42,49.45054945,50.54945055
2502,50.54945055,50,43,48.35164835,49.45054945
2503,51.64835165,48.93617021,42,49.45054945,50.54945055
2504,51.64835165,50,43,49.45054945,50.54945055
2505,50.54945055,48.93617021,43,48.35164835,49.45054945
2506,50.54945055,48.93617021,44,48.35164835,49.45054945
2507,50.54945055,48.93617021,44,48.35164835,49.45054945
2508,49.45054945,50,44,47.25274725,48.35164835
2509,49.45054945,50,43,48.35164835,49.45054945
2510,48.35164835,50,43,48.35164835,49.45054945
2511,47.25274725,50,43,47.25274725,48.35164835
2512,46.15384615,50,44,48.35164835,49.45054945
2513,45.05494505,51.06382979,45,48.35164835,49.45054945
2514,45.05494505,52.12765957,46,49.45054945,50.54945055
2515,46.15384615,53.19148936,47,50.54945055,51.64835165
2516,46.15384615,53.19148936,48,51.64835165,52.74725275
2517,46.15384615,53.19148936,48,51.64835165,52.74725275
2518,46.15384615,52.12765957,48,51.64835165,52.74725275
2519,47.25274725,53.19148936,49,52.74725275,53.84615385
2520,46.15384615,53.19148936,49,52.74725275,53.84615385
2521,47.25274725,54.25531915,49,52.74725275,53.84615385
2522,47.25274725,55.31914894,49,51.64835165,52.74725275
2523,48.35164835,54.25531915,48,51.64835165,52.74725275
2524,49.45054945,54.25531915,49,52.74725275,53.84615385
2525,49.45054945,55.31914894,50,52.74725275,53.84615385
2526,50,55.78947368,51,52.17391304,53.26086957
2527,49.46236559,56.25,52,51.61290323,53.76344086
2528,48.93617021,55.67010309,52,51.06382979,53.19148936
2529,48.42105263,56.12244898,53,50.52631579,52.63157895
2530,47.91666667,55.55555556,53,50,52.08333333
2531,47.42268041,56,54,50.51546392,52.57731959
2532,47.91666667,56,54.54545455,51.04166667,53.125
